source,target,timestamp
164,183,144360
3,184,144360
3,198,144360
184,198,144360
56,118,144360
71,163,144360
71,186,144360
28,48,144360
16,72,144360
16,164,144360
16,240,144360
73,108,144360
66,124,144380
133,241,144380
215,239,144380
169,170,144380
160,163,144380
55,86,144380
53,55,144380
66,70,144380
1,191,144380
1,193,144380
191,193,144380
177,193,144380
58,235,144380
31,59,144380
142,199,144380
142,232,144380
80,199,144380
50,236,144380
54,106,144380
105,106,144380
105,108,144380
106,108,144380
52,154,144380
52,53,144380
33,34,144380
216,223,144380
41,133,144380
187,191,144380
34,35,144380
83,238,144380
129,135,144380
47,146,144380
65,120,144380
65,130,144380
120,130,144380
65,140,144380
17,191,144380
36,235,144380
214,216,144380
120,141,144380
140,141,144380
164,190,144380
10,101,144380
10,157,144380
101,157,144380
60,157,144380
34,61,144380
19,157,144380
164,183,144380
3,184,144380
3,198,144380
184,198,144380
16,184,144380
16,198,144380
184,198,144380
71,186,144380
28,48,144380
15,119,144380
15,167,144380
119,167,144380
16,72,144380
19,62,144380
5,164,144380
26,124,144400
120,124,144400
124,140,144400
46,124,144400
141,210,144400
39,40,144400
213,215,144400
125,170,144400
169,170,144400
160,163,144400
55,154,144400
55,155,144400
66,70,144400
29,73,144400
187,193,144400
1,193,144400
19,59,144400
142,232,144400
80,173,144400
57,185,144400
167,176,144400
105,111,144400
105,112,144400
111,112,144400
175,177,144400
3,72,144400
3,175,144400
72,175,144400
86,106,144400
52,154,144400
67,200,144400
137,232,144400
216,223,144400
129,135,144400
47,146,144400
17,191,144400
13,15,144400
54,86,144400
9,137,144400
214,216,144400
32,186,144400
177,190,144400
164,190,144400
226,227,144400
10,101,144400
10,157,144400
101,157,144400
113,132,144400
102,195,144400
19,157,144400
3,184,144400
3,198,144400
184,198,144400
16,198,144400
118,177,144400
71,186,144400
28,48,144400
15,119,144400
26,124,144420
124,140,144420
136,210,144420
134,141,144420
134,210,144420
141,210,144420
215,239,144420
71,160,144420
71,163,144420
71,186,144420
160,163,144420
160,186,144420
163,186,144420
81,170,144420
169,170,144420
67,158,144420
67,200,144420
158,200,144420
158,174,144420
187,191,144420
187,193,144420
191,193,144420
1,193,144420
29,73,144420
32,59,144420
32,142,144420
173,200,144420
80,199,144420
57,185,144420
175,240,144420
86,106,144420
52,54,144420
52,154,144420
52,53,144420
33,48,144420
33,51,144420
15,33,144420
16,234,144420
213,219,144420
216,223,144420
16,187,144420
34,35,144420
129,135,144420
47,146,144420
120,130,144420
17,191,144420
72,192,144420
67,179,144420
9,137,144420
137,157,144420
101,137,144420
214,216,144420
32,62,144420
164,190,144420
10,101,144420
132,242,144420
34,157,144420
34,48,144420
10,157,144420
72,179,144420
3,184,144420
3,198,144420
184,198,144420
27,48,144420
27,62,144420
19,41,144420
15,119,144420
14,148,144440
34,148,144440
124,195,144440
102,124,144440
102,142,144440
124,142,144440
124,140,144440
157,241,144440
46,140,144440
5,158,144440
57,134,144440
102,136,144440
160,163,144440
54,55,144440
53,55,144440
55,108,144440
52,55,144440
10,66,144440
66,120,144440
66,140,144440
181,198,144440
58,181,144440
58,235,144440
29,73,144440
1,193,144440
142,232,144440
80,199,144440
164,199,144440
71,176,144440
71,186,144440
176,186,144440
65,176,144440
14,27,144440
14,18,144440
175,240,144440
10,70,144440
106,108,144440
106,242,144440
52,132,144440
32,33,144440
32,51,144440
33,51,144440
33,34,144440
33,48,144440
69,182,144440
50,232,144440
15,232,144440
216,223,144440
182,195,144440
67,166,144440
47,146,144440
37,49,144440
27,37,144440
27,51,144440
37,51,144440
86,105,144440
67,72,144440
67,179,144440
72,179,144440
9,137,144440
91,93,144440
214,216,144440
73,105,144440
40,54,144440
27,32,144440
27,51,144440
32,51,144440
10,101,144440
101,157,144440
226,227,144440
177,183,144440
177,190,144440
183,190,144440
203,204,144440
3,184,144440
3,198,144440
184,198,144440
56,118,144440
71,163,144440
71,186,144440
163,186,144440
73,242,144440
19,41,144440
14,148,144460
145,210,144460
46,140,144460
19,158,144460
169,170,144460
25,130,144460
25,51,144460
54,55,144460
52,55,144460
10,66,144460
66,101,144460
66,70,144460
160,163,144460
29,30,144460
36,59,144460
142,195,144460
142,232,144460
28,173,144460
71,176,144460
71,186,144460
176,186,144460
163,176,144460
111,242,144460
57,102,144460
133,194,144460
107,112,144460
106,242,144460
33,48,144460
52,53,144460
56,200,144460
18,81,144460
69,232,144460
216,223,144460
118,133,144460
16,187,144460
17,187,144460
125,145,144460
47,146,144460
47,65,144460
5,65,144460
28,49,144460
27,37,144460
86,105,144460
9,137,144460
214,216,144460
105,108,144460
73,105,144460
101,140,144460
177,183,144460
177,190,144460
183,190,144460
91,100,144460
203,204,144460
3,184,144460
3,198,144460
184,198,144460
103,161,144460
56,118,144460
15,167,144460
46,66,144480
102,134,144480
102,141,144480
134,141,144480
215,239,144480
71,160,144480
71,163,144480
71,186,144480
160,163,144480
160,186,144480
163,186,144480
18,25,144480
18,81,144480
25,81,144480
25,51,144480
169,170,144480
55,73,144480
55,109,144480
73,109,144480
55,155,144480
55,242,144480
191,193,144480
10,66,144480
10,101,144480
66,101,144480
81,181,144480
41,136,144480
27,37,144480
27,59,144480
37,59,144480
1,158,144480
119,142,144480
142,167,144480
140,142,144480
29,30,144480
80,173,144480
118,173,144480
173,240,144480
40,74,144480
176,195,144480
52,112,144480
164,175,144480
10,70,144480
10,101,144480
70,101,144480
32,33,144480
33,48,144480
52,154,144480
80,200,144480
67,200,144480
9,232,144480
216,223,144480
140,182,144480
118,133,144480
35,118,144480
47,146,144480
62,64,144480
47,65,144480
28,49,144480
145,147,144480
86,105,144480
214,216,144480
3,80,144480
91,100,144480
167,195,144480
140,195,144480
129,157,144480
3,184,144480
3,198,144480
184,198,144480
53,154,144480
81,225,144480
100,161,144480
19,240,144480
124,157,144500
36,210,144500
46,176,144500
102,134,144500
102,141,144500
134,141,144500
215,239,144500
169,170,144500
136,147,144500
55,109,144500
55,73,144500
10,66,144500
10,70,144500
10,101,144500
66,70,144500
66,101,144500
70,101,144500
191,193,144500
29,106,144500
125,181,144500
81,181,144500
160,163,144500
80,118,144500
80,199,144500
118,199,144500
40,74,144500
108,111,144500
14,67,144500
14,200,144500
67,200,144500
40,112,144500
175,179,144500
175,192,144500
179,192,144500
72,175,144500
106,107,144500
52,154,144500
52,113,144500
33,34,144500
33,62,144500
33,51,144500
9,234,144500
65,234,144500
184,234,144500
69,195,144500
213,219,144500
216,223,144500
16,187,144500
47,146,144500
130,198,144500
62,64,144500
49,118,144500
4,191,144500
86,105,144500
214,216,144500
32,48,144500
32,60,144500
48,60,144500
32,62,144500
80,240,144500
40,107,144500
91,100,144500
15,60,144500
129,157,144500
3,184,144500
3,198,144500
184,198,144500
71,163,144500
71,186,144500
53,154,144500
81,225,144500
73,242,144500
9,148,144520
148,210,144520
50,124,144520
124,140,144520
46,69,144520
102,134,144520
102,141,144520
134,141,144520
215,239,144520
169,170,144520
160,163,144520
160,177,144520
55,108,144520
55,155,144520
108,155,144520
55,73,144520
55,108,144520
73,108,144520
66,135,144520
10,66,144520
10,140,144520
66,140,144520
35,193,144520
193,199,144520
193,240,144520
199,240,144520
49,193,144520
136,147,144520
81,181,144520
59,60,144520
118,173,144520
118,199,144520
173,199,144520
49,173,144520
71,163,144520
71,176,144520
163,176,144520
175,179,144520
175,236,144520
179,236,144520
109,111,144520
109,242,144520
111,242,144520
108,111,144520
14,200,144520
14,67,144520
72,175,144520
72,179,144520
175,179,144520
33,50,144520
18,146,144520
52,154,144520
69,140,144520
9,232,144520
213,219,144520
216,223,144520
166,191,144520
16,187,144520
50,125,144520
47,146,144520
179,192,144520
5,192,144520
54,86,144520
120,137,144520
120,183,144520
120,190,144520
137,183,144520
137,190,144520
183,190,144520
214,216,144520
1,16,144520
32,60,144520
32,62,144520
50,51,144520
5,190,144520
10,101,144520
203,204,144520
9,120,144520
48,60,144520
100,104,144520
104,161,144520
71,163,144520
71,186,144520
163,186,144520
27,36,144520
73,242,144520
19,119,144520
177,186,144520
15,119,144520
5,72,144520
124,129,144540
124,157,144540
129,157,144540
124,140,144540
101,124,144540
136,210,144540
102,134,144540
102,141,144540
134,141,144540
134,198,144540
215,239,144540
160,163,144540
160,176,144540
160,186,144540
176,186,144540
169,170,144540
25,173,144540
25,56,144540
66,157,144540
66,101,144540
55,155,144540
55,242,144540
59,60,144540
73,155,144540
19,31,144540
19,142,144540
31,142,144540
57,185,144540
71,176,144540
73,109,144540
73,111,144540
73,242,144540
109,111,144540
109,242,144540
111,242,144540
14,67,144540
72,175,144540
72,179,144540
175,179,144540
70,182,144540
52,53,144540
62,69,144540
213,219,144540
216,223,144540
166,191,144540
1,166,144540
125,177,144540
120,130,144540
120,137,144540
130,137,144540
5,192,144540
43,45,144540
214,216,144540
1,16,144540
54,154,144540
32,60,144540
50,51,144540
183,190,144540
91,100,144540
9,164,144540
27,60,144540
140,195,144540
120,183,144540
15,198,144540
198,240,144540
3,184,144540
140,177,144540
15,62,144540
107,108,144540
56,191,144540
124,129,144560
124,157,144560
129,157,144560
39,40,144560
41,46,144560
102,134,144560
102,141,144560
134,141,144560
215,239,144560
169,170,144560
5,170,144560
15,25,144560
160,163,144560
66,141,144560
66,183,144560
72,192,144560
72,193,144560
192,193,144560
28,193,144560
29,30,144560
62,142,144560
69,185,144560
57,185,144560
71,176,144560
163,176,144560
163,186,144560
176,186,144560
109,111,144560
57,70,144560
57,182,144560
70,182,144560
14,67,144560
14,200,144560
67,200,144560
174,194,144560
28,194,144560
5,175,144560
5,179,144560
175,179,144560
72,175,144560
33,37,144560
33,48,144560
198,234,144560
41,69,144560
45,232,144560
216,223,144560
43,133,144560
133,174,144560
129,135,144560
47,146,144560
120,130,144560
120,140,144560
130,140,144560
34,37,144560
9,137,144560
137,195,144560
1,56,144560
40,105,144560
32,60,144560
32,34,144560
32,48,144560
34,48,144560
10,101,144560
27,60,144560
34,177,144560
169,179,144560
3,184,144560
118,167,144560
15,119,144560
15,167,144560
119,167,144560
102,174,144560
51,177,144560
56,191,144560
148,169,144580
148,170,144580
169,170,144580
148,167,144580
39,40,144580
158,166,144580
170,179,144580
136,147,144580
136,194,144580
147,194,144580
55,109,144580
55,155,144580
55,111,144580
42,234,144580
29,74,144580
29,106,144580
25,120,144580
73,155,144580
48,59,144580
142,173,144580
173,174,144580
137,173,144580
199,200,144580
199,240,144580
31,185,144580
174,176,144580
57,182,144580
174,194,144580
86,112,144580
105,112,144580
72,175,144580
72,198,144580
175,198,144580
56,175,144580
45,70,144580
105,106,144580
52,107,144580
52,108,144580
18,47,144580
18,146,144580
47,146,144580
177,200,144580
190,234,144580
41,69,144580
213,219,144580
216,223,144580
1,166,144580
10,135,144580
71,130,144580
120,130,144580
120,140,144580
130,140,144580
34,37,144580
27,37,144580
37,48,144580
4,16,144580
179,192,144580
30,107,144580
43,240,144580
203,204,144580
132,154,144580
113,132,144580
72,179,144580
5,179,144580
5,198,144580
3,27,144580
3,51,144580
118,119,144580
56,118,144580
16,164,144580
15,119,144580
53,108,144580
16,148,144600
148,169,144600
101,124,144600
101,157,144600
124,157,144600
147,210,144600
142,210,144600
33,210,144600
17,158,144600
213,215,144600
215,239,144600
169,170,144600
71,160,144600
160,199,144600
55,109,144600
134,176,144600
134,141,144600
191,193,144600
58,235,144600
66,232,144600
136,142,144600
29,86,144600
19,42,144600
155,242,144600
10,142,144600
173,236,144600
40,74,144600
40,106,144600
74,106,144600
71,176,144600
176,186,144600
14,67,144600
14,169,144600
71,194,144600
174,194,144600
186,194,144600
159,161,144600
72,175,144600
45,70,144600
54,106,144600
33,163,144600
30,52,144600
30,107,144600
52,107,144600
102,200,144600
19,234,144600
67,69,144600
41,69,144600
109,242,144600
216,223,144600
17,166,144600
164,166,144600
35,133,144600
1,17,144600
1,187,144600
17,187,144600
120,130,144600
84,171,144600
32,37,144600
3,137,144600
93,100,144600
214,216,144600
140,141,144600
101,129,144600
190,198,144600
43,240,144600
203,204,144600
9,163,144600
9,51,144600
140,195,144600
157,163,144600
10,157,144600
53,132,144600
72,179,144600
71,163,144600
53,113,144600
167,169,144600
51,140,144600
16,19,144600
10,129,144600
61,148,144620
101,124,144620
101,157,144620
124,157,144620
129,210,144620
39,54,144620
39,40,144620
46,185,144620
134,141,144620
215,239,144620
50,136,144620
18,19,144620
18,25,144620
19,25,144620
55,109,144620
55,155,144620
55,242,144620
109,155,144620
109,242,144620
155,242,144620
57,66,144620
57,232,144620
66,232,144620
66,182,144620
66,232,144620
182,232,144620
16,160,144620
3,59,144620
27,33,144620
27,59,144620
33,59,144620
50,199,144620
74,106,144620
74,112,144620
106,112,144620
74,105,144620
80,176,144620
120,194,144620
100,159,144620
159,171,144620
86,112,144620
52,105,144620
18,232,144620
64,234,144620
213,219,144620
216,223,144620
102,187,144620
1,17,144620
1,187,144620
17,187,144620
9,35,144620
35,118,144620
120,130,144620
27,145,144620
93,100,144620
93,171,144620
137,190,144620
137,198,144620
190,198,144620
214,216,144620
140,141,144620
9,47,144620
28,80,144620
5,190,144620
101,129,144620
226,227,144620
113,132,144620
60,184,144620
3,184,144620
56,118,144620
140,240,144620
10,81,144620
16,163,144620
10,27,144620
120,124,144640
120,130,144640
124,130,144640
47,241,144640
19,241,144640
44,241,144640
39,40,144640
39,74,144640
40,74,144640
39,106,144640
134,140,144640
134,141,144640
134,195,144640
140,141,144640
140,195,144640
141,195,144640
134,140,144640
134,145,144640
140,145,144640
215,239,144640
18,25,144640
55,109,144640
55,242,144640
109,242,144640
55,155,144640
55,242,144640
155,242,144640
66,232,144640
29,132,144640
29,30,144640
58,235,144640
59,60,144640
34,48,144640
34,59,144640
48,59,144640
3,59,144640
142,157,144640
101,142,144640
71,199,144640
80,199,144640
50,236,144640
105,111,144640
9,31,144640
100,159,144640
93,159,144640
93,171,144640
159,171,144640
45,70,144640
33,146,144640
43,234,144640
216,223,144640
177,187,144640
17,187,144640
129,135,144640
35,80,144640
1,17,144640
137,190,144640
137,198,144640
190,198,144640
9,47,144640
32,48,144640
5,190,144640
5,198,144640
190,198,144640
226,227,144640
98,171,144640
60,184,144640
27,34,144640
27,48,144640
34,48,144640
3,184,144640
53,113,144640
53,154,144640
113,154,144640
184,240,144640
102,191,144640
120,124,144660
120,130,144660
124,130,144660
134,136,144660
134,210,144660
136,210,144660
39,40,144660
55,154,144660
55,73,144660
55,155,144660
73,155,144660
191,193,144660
58,235,144660
29,30,144660
59,164,144660
59,200,144660
164,200,144660
142,147,144660
141,142,144660
40,74,144660
36,236,144660
105,111,144660
105,242,144660
111,242,144660
78,103,144660
93,159,144660
107,112,144660
40,106,144660
106,107,144660
52,86,144660
102,164,144660
102,200,144660
164,200,144660
73,109,144660
213,219,144660
216,223,144660
9,133,144660
17,187,144660
129,135,144660
125,140,144660
37,48,144660
71,140,144660
71,145,144660
140,145,144660
71,145,144660
71,186,144660
145,186,144660
54,86,144660
137,190,144660
30,54,144660
214,216,144660
50,62,144660
53,132,144660
113,132,144660
140,195,144660
34,60,144660
60,164,144660
113,154,144660
73,242,144660
102,191,144660
102,177,144660
120,124,144680
141,147,144680
141,210,144680
147,210,144680
134,141,144680
134,210,144680
141,210,144680
89,100,144680
39,40,144680
39,74,144680
40,74,144680
55,132,144680
55,154,144680
132,154,144680
55,155,144680
55,73,144680
66,232,144680
29,30,144680
29,54,144680
30,54,144680
32,59,144680
48,59,144680
69,185,144680
166,176,144680
78,159,144680
78,103,144680
86,112,144680
106,107,144680
52,54,144680
52,86,144680
213,219,144680
216,223,144680
166,174,144680
101,129,144680
101,135,144680
129,135,144680
125,140,144680
36,146,144680
120,130,144680
64,235,144680
28,49,144680
4,177,144680
214,216,144680
50,62,144680
226,227,144680
203,204,144680
9,164,144680
140,195,144680
34,60,144680
71,157,144680
71,186,144680
157,186,144680
113,154,144680
73,242,144680
120,124,144700
120,130,144700
124,130,144700
28,124,144700
124,134,144700
34,210,144700
89,100,144700
89,91,144700
39,40,144700
39,74,144700
40,74,144700
39,40,144700
39,107,144700
40,107,144700
134,140,144700
134,141,144700
55,73,144700
59,140,144700
27,59,144700
59,186,144700
69,185,144700
50,236,144700
106,112,144700
52,108,144700
216,223,144700
28,133,144700
35,125,144700
35,141,144700
125,195,144700
60,146,144700
37,48,144700
37,51,144700
214,216,144700
50,62,144700
32,140,144700
32,186,144700
101,129,144700
101,157,144700
129,157,144700
53,132,144700
34,36,144700
34,60,144700
36,60,144700
71,186,144700
92,100,144700
102,129,144700
164,177,144700
60,124,144720
120,124,144720
124,130,144720
10,101,144720
10,210,144720
101,210,144720
39,40,144720
213,215,144720
215,239,144720
25,45,144720
25,54,144720
18,25,144720
19,66,144720
140,142,144720
140,157,144720
142,157,144720
40,74,144720
69,185,144720
112,185,144720
50,236,144720
19,57,144720
78,103,144720
51,194,144720
106,112,144720
52,54,144720
52,108,144720
69,108,144720
213,219,144720
216,223,144720
102,129,144720
102,135,144720
129,135,144720
135,157,144720
35,130,144720
32,146,144720
71,130,144720
49,120,144720
28,49,144720
28,80,144720
49,80,144720
93,168,144720
86,108,144720
214,216,144720
32,48,144720
50,62,144720
80,147,144720
101,225,144720
91,100,144720
203,204,144720
140,195,144720
34,48,144720
71,186,144720
53,154,144720
113,154,144720
120,124,144740
120,130,144740
124,130,144740
136,158,144740
215,239,144740
25,52,144740
18,25,144740
55,109,144740
65,74,144740
50,236,144740
57,182,144740
73,111,144740
18,70,144740
19,106,144740
18,43,144740
18,47,144740
177,200,144740
216,223,144740
28,35,144740
28,49,144740
28,80,144740
35,49,144740
35,80,144740
49,80,144740
129,135,144740
9,17,144740
84,98,144740
4,191,144740
37,48,144740
141,145,144740
93,168,144740
137,198,144740
137,190,144740
214,216,144740
54,108,144740
50,62,144740
51,80,144740
101,195,144740
101,157,144740
10,101,144740
226,227,144740
40,183,144740
9,191,144740
140,195,144740
140,157,144740
60,71,144740
60,186,144740
71,186,144740
19,183,144740
3,184,144740
113,154,144740
27,36,144740
120,124,144760
124,130,144760
41,46,144760
46,183,144760
136,158,144760
136,240,144760
158,240,144760
215,239,144760
18,25,144760
55,109,144760
55,155,144760
55,242,144760
109,155,144760
109,242,144760
155,242,144760
42,66,144760
66,232,144760
29,242,144760
29,30,144760
4,193,144760
19,42,144760
105,181,144760
142,194,144760
62,236,144760
73,111,144760
19,232,144760
216,223,144760
187,191,144760
35,49,144760
64,235,144760
28,49,144760
37,48,144760
141,145,144760
86,108,144760
214,216,144760
32,34,144760
50,62,144760
203,204,144760
48,157,144760
157,164,144760
71,186,144760
113,154,144760
53,113,144760
120,210,144780
234,241,144780
39,40,144780
39,74,144780
41,46,144780
85,98,144780
215,239,144780
136,158,144780
158,240,144780
55,130,144780
55,109,144780
55,155,144780
55,242,144780
109,155,144780
109,242,144780
155,242,144780
42,66,144780
42,232,144780
66,232,144780
18,42,144780
29,125,144780
57,66,144780
4,193,144780
105,181,144780
112,155,144780
58,64,144780
142,194,144780
142,147,144780
69,185,144780
62,236,144780
57,182,144780
57,183,144780
78,93,144780
40,112,144780
47,70,144780
106,125,144780
40,106,144780
18,19,144780
177,200,144780
43,234,144780
182,232,144780
213,219,144780
216,223,144780
80,133,144780
129,135,144780
30,125,144780
28,35,144780
120,130,144780
64,235,144780
17,191,144780
140,141,144780
140,145,144780
141,145,144780
54,86,144780
54,108,144780
86,108,144780
9,86,144780
9,108,144780
86,108,144780
214,216,144780
32,48,144780
50,62,144780
71,101,144780
71,186,144780
101,186,144780
10,101,144780
36,60,144780
3,184,144780
53,113,144780
53,154,144780
113,154,144780
102,107,144780
102,186,144780
120,124,144800
120,132,144800
124,132,144800
120,124,144800
120,130,144800
124,130,144800
106,124,144800
39,40,144800
85,171,144800
215,239,144800
136,158,144800
25,66,144800
19,25,144800
25,65,144800
18,25,144800
55,109,144800
55,242,144800
109,242,144800
43,66,144800
42,66,144800
66,232,144800
4,193,144800
58,235,144800
19,42,144800
34,59,144800
29,154,144800
29,30,144800
142,147,144800
69,185,144800
62,236,144800
73,111,144800
57,183,144800
78,98,144800
78,171,144800
98,171,144800
31,41,144800
177,200,144800
43,234,144800
216,223,144800
129,135,144800
53,125,144800
171,172,144800
64,80,144800
47,65,144800
17,191,144800
140,145,144800
141,145,144800
54,86,144800
54,108,144800
86,108,144800
214,216,144800
32,48,144800
50,62,144800
10,101,144800
10,157,144800
101,157,144800
101,129,144800
91,100,144800
71,186,144800
53,154,144800
53,113,144800
124,130,144820
48,210,144820
102,134,144820
134,147,144820
215,239,144820
111,136,144820
136,158,144820
25,185,144820
158,191,144820
158,242,144820
66,234,144820
4,193,144820
29,58,144820
58,112,144820
59,60,144820
19,185,144820
62,236,144820
73,111,144820
73,132,144820
111,132,144820
48,112,144820
27,33,144820
33,186,144820
33,36,144820
18,183,144820
18,45,144820
177,200,144820
41,69,144820
216,223,144820
135,157,144820
129,135,144820
120,130,144820
64,130,144820
36,37,144820
140,145,144820
141,145,144820
137,190,144820
50,62,144820
28,80,144820
80,164,144820
10,101,144820
10,157,144820
101,157,144820
101,129,144820
132,242,144820
34,60,144820
71,186,144820
53,154,144820
113,154,144820
62,140,144820
102,107,144820
148,160,144840
16,148,144840
85,90,144840
215,239,144840
25,57,144840
18,25,144840
54,55,144840
136,147,144840
134,242,144840
58,235,144840
147,158,144840
59,60,144840
9,142,144840
166,173,144840
15,173,144840
62,236,144840
111,242,144840
14,67,144840
14,72,144840
184,194,144840
177,200,144840
43,69,144840
102,107,144840
102,109,144840
107,109,144840
216,223,144840
163,166,144840
10,101,144840
10,135,144840
10,157,144840
101,135,144840
101,157,144840
135,157,144840
125,130,144840
17,191,144840
140,141,144840
140,145,144840
140,195,144840
141,145,144840
141,195,144840
145,195,144840
137,190,144840
214,216,144840
54,80,144840
50,62,144840
10,101,144840
10,129,144840
10,157,144840
101,129,144840
101,157,144840
129,157,144840
91,104,144840
132,191,144840
132,242,144840
191,242,144840
9,186,144840
73,147,144840
34,36,144840
167,179,144840
71,186,144840
102,140,144840
53,124,144860
136,158,144860
215,239,144860
25,57,144860
18,25,144860
9,55,144860
160,163,144860
181,225,144860
54,142,144860
163,199,144860
40,74,144860
62,236,144860
174,176,144860
72,176,144860
111,132,144860
78,103,144860
13,166,144860
13,175,144860
166,175,144860
177,200,144860
216,223,144860
132,187,144860
187,191,144860
50,62,144860
50,64,144860
62,64,144860
17,132,144860
17,191,144860
140,141,144860
140,145,144860
140,195,144860
141,145,144860
141,195,144860
145,195,144860
13,118,144860
137,190,144860
105,225,144860
10,101,144860
10,129,144860
10,157,144860
101,129,144860
101,157,144860
129,157,144860
91,104,144860
203,204,144860
16,118,144860
53,154,144860
113,154,144860
177,242,144860
73,242,144860
72,167,144860
102,107,144860
51,164,144860
148,199,144880
120,124,144880
52,124,144880
215,239,144880
54,55,144880
55,140,144880
33,59,144880
9,142,144880
72,173,144880
16,199,144880
40,74,144880
62,236,144880
73,111,144880
73,242,144880
111,242,144880
78,103,144880
32,112,144880
106,112,144880
13,166,144880
13,175,144880
166,175,144880
67,175,144880
177,200,144880
108,109,144880
216,223,144880
10,101,144880
10,129,144880
10,135,144880
101,129,144880
101,135,144880
129,135,144880
101,135,144880
101,157,144880
135,157,144880
125,184,144880
146,195,144880
140,141,144880
140,146,144880
141,146,144880
50,62,144880
50,64,144880
62,64,144880
17,191,144880
32,37,144880
37,48,144880
145,195,144880
141,145,144880
72,192,144880
10,235,144880
157,235,144880
13,179,144880
226,227,144880
98,171,144880
91,100,144880
203,204,144880
72,179,144880
71,186,144880
16,163,144880
102,107,144880
27,51,144880
120,124,144900
158,187,144900
158,191,144900
213,215,144900
169,170,144900
118,160,144900
54,55,144900
18,25,144900
118,173,144900
163,199,144900
50,64,144900
50,236,144900
64,236,144900
73,111,144900
73,242,144900
111,242,144900
184,194,144900
60,112,144900
106,112,144900
166,175,144900
163,175,144900
35,52,144900
177,200,144900
43,69,144900
213,219,144900
216,223,144900
166,174,144900
54,133,144900
9,133,144900
10,135,144900
135,157,144900
129,135,144900
140,146,144900
50,62,144900
50,64,144900
62,64,144900
17,191,144900
37,48,144900
141,145,144900
141,195,144900
145,195,144900
214,216,144900
140,141,144900
203,204,144900
132,177,144900
157,240,144900
3,240,144900
71,186,144900
48,184,144900
102,107,144900
5,164,144900
15,163,144900
120,124,144920
39,74,144920
136,158,144920
215,239,144920
160,199,144920
25,57,144920
9,55,144920
55,86,144920
181,225,144920
120,134,144920
120,142,144920
166,173,144920
166,199,144920
173,199,144920
169,173,144920
13,199,144920
62,236,144920
111,164,144920
111,242,144920
3,194,144920
106,112,144920
33,112,144920
167,175,144920
106,147,144920
33,40,144920
33,36,144920
177,191,144920
177,200,144920
191,200,144920
43,69,144920
216,223,144920
9,133,144920
86,133,144920
132,187,144920
187,191,144920
129,135,144920
129,157,144920
135,157,144920
135,186,144920
140,146,144920
140,195,144920
146,195,144920
50,62,144920
50,64,144920
62,64,144920
140,145,144920
140,195,144920
145,195,144920
141,145,144920
141,195,144920
145,195,144920
101,145,144920
5,80,144920
91,104,144920
203,204,144920
60,147,144920
157,240,144920
3,184,144920
118,163,144920
71,186,144920
113,154,144920
16,56,144920
102,107,144920
5,164,144920
120,124,144940
49,124,144940
39,74,144940
136,158,144940
215,239,144940
17,136,144940
4,193,144940
155,242,144940
50,62,144940
50,236,144940
62,236,144940
111,157,144940
120,194,144940
130,194,144940
112,195,144940
132,177,144940
132,200,144940
177,200,144940
43,69,144940
213,219,144940
216,223,144940
166,169,144940
15,166,144940
86,133,144940
9,35,144940
9,54,144940
35,54,144940
135,157,144940
129,135,144940
50,62,144940
50,64,144940
62,64,144940
17,177,144940
17,191,144940
177,191,144940
37,48,144940
101,145,144940
141,145,144940
9,86,144940
214,216,144940
141,184,144940
9,54,144940
9,80,144940
54,80,144940
27,32,144940
48,60,144940
3,184,144940
71,186,144940
113,154,144940
36,48,144940
53,113,144940
102,107,144940
5,164,144940
148,179,144960
102,124,144960
120,124,144960
120,130,144960
124,130,144960
102,109,144960
102,210,144960
109,210,144960
101,210,144960
39,74,144960
134,147,144960
215,239,144960
136,184,144960
160,192,144960
158,184,144960
4,193,144960
105,181,144960
59,60,144960
9,155,144960
173,192,144960
14,199,144960
50,62,144960
50,236,144960
62,236,144960
111,157,144960
111,129,144960
9,71,144960
9,194,144960
71,194,144960
86,194,144960
106,147,144960
33,140,144960
132,177,144960
132,200,144960
177,200,144960
43,69,144960
216,223,144960
35,132,144960
50,62,144960
50,64,144960
62,64,144960
17,177,144960
141,145,144960
13,15,144960
214,216,144960
9,54,144960
27,32,144960
32,48,144960
34,140,144960
3,184,144960
71,186,144960
53,154,144960
53,113,144960
164,184,144960
73,242,144960
51,107,144960
119,174,144960
5,164,144960
54,124,144980
120,124,144980
136,158,144980
215,239,144980
3,136,144980
3,184,144980
136,184,144980
134,140,144980
134,195,144980
140,195,144980
66,182,144980
4,193,144980
9,142,144980
9,155,144980
142,155,144980
86,155,144980
40,74,144980
62,236,144980
106,140,144980
52,107,144980
33,37,144980
132,191,144980
132,200,144980
191,200,144980
132,177,144980
132,200,144980
177,200,144980
43,69,144980
216,223,144980
35,133,144980
187,191,144980
10,135,144980
129,135,144980
71,130,144980
71,186,144980
130,186,144980
49,130,144980
62,64,144980
17,191,144980
17,177,144980
9,49,144980
141,145,144980
67,169,144980
98,99,144980
137,198,144980
214,216,144980
32,102,144980
50,102,144980
50,107,144980
102,107,144980
50,62,144980
190,198,144980
101,157,144980
51,60,144980
129,157,144980
3,164,144980
3,184,144980
3,240,144980
164,184,144980
164,240,144980
184,240,144980
73,242,144980
5,164,144980
5,240,144980
164,240,144980
120,124,145000
134,195,145000
54,55,145000
9,55,145000
55,80,145000
17,193,145000
102,142,145000
14,199,145000
40,74,145000
62,236,145000
111,242,145000
18,41,145000
